season,orchestra,programID,id
1924-25,New York Philharmonic,2084,f27a2f52-ad85-4b93-90fa-986751046072
1924-25,New York Symphony,8736,dfd3e9ec-403f-4aa3-8aa4-fef17e2b1e5e
1924-25,New York Symphony,10297,175548e6-0ccd-4bda-b071-d9b385fc7836
1924-25,New York Philharmonic,6530,a0310196-b06b-48e1-8719-088ec2069b14
1924-25,New York Symphony,8738,af075b1d-411a-4528-828d-fbeb34683f53
1924-25,New York Philharmonic,6533,a5767b08-fcb8-4bcc-b8e1-c92db91f51ec
1924-25,New York Philharmonic,6536,b9f70cb7-1c22-4f07-99b5-9cbdd97192af
1924-25,New York Symphony,8739,ce3fb71a-795a-4fa6-ae3c-deda760183df
1924-25,New York Philharmonic,1062,ec7148d4-b74e-4fa7-85e8-771c864fbb5f
1924-25,New York Symphony,8740,b4d94c87-7653-405d-8c55-7284a1a5ceab
1924-25,New York Philharmonic,6539,f09abb19-58e8-4bdf-a2f5-d8b7ebd49515
1924-25,New York Philharmonic,849,e4d6e4dc-ff2b-4b37-b0aa-ae5910d8c8d3
1924-25,New York Philharmonic,853,bd22672e-3b79-46ae-bda1-8158d59764f3
1924-25,New York Philharmonic,13438,d9134398-59a1-419f-baed-0bc22d5426be
1924-25,New York Philharmonic,856,aebea096-dd67-4d6d-a08e-e19824a8ca33
1924-25,New York Symphony,8741,ae6bc8f6-2ea5-49a3-a09a-1c5a2a3ecb55
1924-25,New York Philharmonic,860,8ea84664-200d-4b64-9655-beecba629213
1924-25,New York Philharmonic,865,c4dd2908-48ed-47d4-a302-df01e1042859
1924-25,New York Symphony,8742,402d0b90-4622-4561-bfd5-9353ac6fa9c4
1924-25,New York Philharmonic,6545,29493dbd-1254-4bcc-b7c3-07c737424db5
1924-25,New York Philharmonic,6552,c493efe6-c5ca-4d72-ad82-6cfa36334d87
1924-25,New York Philharmonic,6559,fc056636-030a-4863-b182-69b77e0da78f
1924-25,New York Philharmonic,1064,b80fb630-a330-44c9-bdbd-f743c2c64abd
1924-25,New York Symphony,8743,343c96b5-c435-499d-92be-195e50aa0ef5
1924-25,New York Philharmonic,6567,b8e42a8c-86c7-4b31-86db-cbe7c1ef878d
1924-25,New York Philharmonic,6571,c28098b5-3429-4e61-b6fb-2850b48e3077
1924-25,New York Symphony,8744,1543393a-3089-4907-9023-33db913db703
1924-25,New York Philharmonic,6410,2c741d10-3609-4d6f-bd06-9465d7fdcf30
1924-25,New York Symphony,8745,9a657dc0-406f-41f7-a9d3-00983896e36b
1924-25,New York Philharmonic,6419,18196978-64d1-4b0c-b1b1-94f1882fe225
1924-25,New York Philharmonic,6933,1307ad47-3b3d-4af2-b377-ab0e59ac9262
1924-25,New York Philharmonic,6938,479a6f21-7987-49ee-b6ac-7d8f9fee9422
1924-25,New York Symphony,8746,156aae06-7cb1-427e-976b-d36793f11869
1924-25,New York Symphony,10298,959733f8-b75a-4be2-9fad-1061fa433069
1924-25,New York Symphony,8748,0b561655-0640-471a-ad62-c65427cfcba7
1924-25,New York Philharmonic,6950,f91fce6a-9b63-4c7e-908d-93b61e9a6117
1924-25,Stadium-NY Philharmonic,12903,5b636707-bc8a-456c-a77f-1ba2d6eeba94
1924-25,Stadium-NY Philharmonic,12904,3b071970-9ead-45e3-8e43-08ea087d74c8
1924-25,Stadium-NY Philharmonic,12905,6a3d631b-cdda-40a3-9bee-5a3da2800152
1924-25,Stadium-NY Philharmonic,12906,1ea66431-9253-4c68-9f8d-e9d70488b5e3
1924-25,Stadium-NY Philharmonic,12907,24add755-96d4-49c8-a440-9539ed660c51
1924-25,Stadium-NY Philharmonic,12908,816f1652-c9d8-436d-bc59-2a9ab8431a3c
1924-25,Stadium-NY Philharmonic,12909,68d431ff-e8dd-466a-bee7-aebf466093bc
1924-25,Stadium-NY Philharmonic,12910,5aa759e3-6390-4e27-be48-2a029c12ea3f
1924-25,Stadium-NY Philharmonic,12911,b5127417-88e6-4adb-895f-d82c15505a86
1924-25,Stadium-NY Philharmonic,12912,d32eabf0-b5e7-4ec4-887f-146db687f286
1924-25,Stadium-NY Philharmonic,12913,d11ab7cf-c95f-4313-b650-62b3ce7a74ef
1924-25,Stadium-NY Philharmonic,12914,6a9c67da-5837-4ee6-869d-091b971d0eb4
1924-25,Stadium-NY Philharmonic,12915,2666ddde-fb6f-49cc-976f-674a93aaf431
1924-25,Stadium-NY Philharmonic,12916,ac9d14b6-2de0-421a-90df-90b971aca45e
1924-25,Stadium-NY Philharmonic,12917,97bd2f5b-3b0b-48a1-a97d-ec87bcc5e950
1924-25,Stadium-NY Philharmonic,12918,7e71fad5-17da-436a-9b8c-fc907215aba4
1924-25,Stadium-NY Philharmonic,12919,8f9175d6-a561-4a78-b62d-c21257ac26fa
1924-25,Stadium-NY Philharmonic,12921,7ca01785-fdc8-4ff4-89e5-d6e784a07173
1924-25,Stadium-NY Philharmonic,12922,94be38c7-26a7-4635-9dea-aa4540fecba9
1924-25,Stadium-NY Philharmonic,12923,a4922e2a-4f8b-4af2-a0ae-894c931bf9c3
1924-25,Stadium-NY Philharmonic,12924,dd7b3400-3608-430b-b318-6b2afb3a3e08
1924-25,Stadium-NY Philharmonic,12925,843c3f0f-03ff-4e06-af1b-7bd023620a09
1924-25,Stadium-NY Philharmonic,12926,f70178f1-59cc-4a54-986a-e04fa4e9f0f9
1924-25,Stadium-NY Philharmonic,12927,e15913bc-5d96-412f-9494-bb21e0c7ea46
1924-25,Stadium-NY Philharmonic,12928,b13ce1a1-5b6f-41e8-aa44-4dc76642bc40
1924-25,Stadium-NY Philharmonic,12929,45437e37-4a99-4630-b3b0-229b75f2cb14
1924-25,Stadium-NY Philharmonic,12930,ed45c9ac-fbd3-4068-a9d8-030b495c2e29
1924-25,Stadium-NY Philharmonic,12931,3cfeeb2c-e98c-4ce7-923b-a204f4325804
1924-25,Stadium-NY Philharmonic,12932,42128ebc-074e-4532-bed7-27edcab4d19e
1924-25,Stadium-NY Philharmonic,12933,526a63ef-5609-4358-821a-7f5f4fae7533
1924-25,Stadium-NY Philharmonic,12934,78dd611c-a020-4d5b-b835-ddd6602e753e
1924-25,Stadium-NY Philharmonic,12935,8bafc778-b6d5-4aa0-a670-2b6b9e64e222
1924-25,Stadium-NY Philharmonic,12936,1ab2c575-578a-4e2e-9195-a43ef2e8389c
1924-25,Stadium-NY Philharmonic,12937,f4c63709-f948-4531-8400-d2f55a750894
1924-25,Stadium-NY Philharmonic,12938,9fa207e1-a1da-4f68-87bb-790552d6bc29
1924-25,Stadium-NY Philharmonic,12939,a7e95148-4e96-40d9-95fd-bae97b7d17d9
1924-25,Stadium-NY Philharmonic,12940,555644a9-5541-4086-9fbb-d55204f0598f
1924-25,Stadium-NY Philharmonic,12941,e17b1a41-c114-4598-bd95-bd6269381f18
1924-25,Stadium-NY Philharmonic,12942,ee3d4486-b274-4a7c-8f74-9a107b15550c
1924-25,Stadium-NY Philharmonic,12943,4440fee3-1568-49ce-99c5-93ebc4d7a1b8
1924-25,Stadium-NY Philharmonic,12944,9f71cd95-c1e5-45ee-9bf9-6afc80d53072
1924-25,Stadium-NY Philharmonic,12945,b6e98d33-4410-404f-8eed-ab2d549e2b6b
1924-25,Stadium-NY Philharmonic,12946,6e7a3a3b-0023-4c82-adf2-90315307a328
1924-25,Stadium-NY Philharmonic,12947,a6ebe9bc-74ea-4a14-a3b3-730f2a827605
1924-25,Stadium-NY Philharmonic,12948,8c0f435b-dcb4-4268-b94a-b770ba001440
1924-25,Stadium-NY Philharmonic,12949,1dc538cb-c513-44fd-ba7d-fa8cd0e8a279
1924-25,Stadium-NY Philharmonic,12950,6ae1ff0b-eb59-4d37-9987-a250307bd62d
1924-25,Stadium-NY Philharmonic,12950,ecce7703-6969-44eb-81ac-a130cb8accce-0.1
1924-25,Stadium-NY Philharmonic,12951,8b58e68b-531f-44c7-8ee7-e899eb22a504
1924-25,Stadium-NY Philharmonic,12952,5bfb2d22-d45f-4cab-9718-20ef7a5e1dc5
1924-25,Stadium-NY Philharmonic,12953,883e0553-0d83-41c6-bd43-d29254bd58a5
1924-25,Stadium-NY Philharmonic,12954,13b6004c-2269-42b8-912c-c5d9b89ca3ac
1924-25,Stadium-NY Philharmonic,12955,38024d36-e2d9-4cbe-9485-51b84a754d39
1924-25,Stadium-NY Philharmonic,12956,7567d5b0-2747-4872-9307-60ed90b6ae34
1925-26,New York Philharmonic,821,a427599b-a6b3-4a18-ac81-c209b65c993e
1925-26,New York Philharmonic,2527,7d601815-ec4e-44d2-bf12-fecd8e946b0e
1925-26,New York Philharmonic,2535,bcd5e59c-abb3-4098-8170-938c1f8df040
1925-26,New York Philharmonic,2540,2e3d73c4-a4b1-43f6-a1bc-6d87f1504256
1925-26,New York Philharmonic,2546,0074dcc3-52b3-46ce-8cb8-4b63fe318eef
1925-26,New York Philharmonic,2547,6555f999-b005-4d1b-9453-b49fed31bc97
1925-26,New York Philharmonic,13446,819f86d8-9413-48fe-aeb7-0dd05cea70e3
1925-26,New York Philharmonic,10006,46713bf5-2c69-49ae-93a8-ef25f83cebda
1925-26,New York Philharmonic,823,a5dc9058-5977-4c81-8b3d-f5a03cbaa838
1925-26,New York Symphony,8749,2ddf7e00-8b65-44bf-8d69-4eaad434957e
1925-26,New York Philharmonic,826,c82ea023-6db5-4e18-8cb6-28903ddadd9d
1925-26,New York Symphony,10272,f512f49c-e64d-4ea8-a82f-9f5e87b367d0
1925-26,New York Philharmonic,1220,7a78f80f-98b2-442e-9d4d-cad6333bd3bf
1925-26,New York Symphony,8750,ab006545-1ff0-49bf-b636-3fb1f05fac9c
1925-26,New York Symphony,9647,c6c2da51-c54a-4b5d-a3aa-d65d5e02ea08
1925-26,New York Philharmonic,1223,751913d2-5c78-4835-a5e7-af6d4808f7c0
1925-26,New York Symphony,10273,a7ad7d3d-0f80-445a-b073-1ca49fcc3779
1925-26,New York Philharmonic,1228,f82ba41c-8fd5-4534-a6e3-c2f9c81cc463
1925-26,New York Symphony,8752,15a779c7-9c61-4b4e-b690-ebd1be46f2a0
1925-26,New York Philharmonic,1230,d6a54024-e1a9-4910-8d38-8517c88ee1be
1925-26,New York Philharmonic,1237,d2cf6b63-bed3-4abe-ad1d-066eb52ef7c7
1925-26,New York Symphony,10274,66a3476a-8e9c-4115-a2bf-f5cf50d23804
1925-26,New York Philharmonic,1240,7c01880c-e4a8-40f0-9e4d-140287049669
1925-26,New York Symphony,8753,f35704da-4d13-4e8b-b2d2-98203638fe88
1925-26,New York Philharmonic,96,9e4ea8c0-ee74-4259-93b3-709ecf388c79
1925-26,New York Philharmonic,13445,eb0835ea-8498-46f6-b112-436f596b3428
1925-26,New York Philharmonic,1247,c86ed509-cb54-49b0-aecf-3a665d1c0de7
1925-26,New York Symphony,8754,a6a6eb3f-4016-4af9-8588-2888feb42422
1925-26,New York Philharmonic,1252,d8b93774-b813-47f1-ac88-80c32bdf91e5
1925-26,New York Symphony,8756,82a5cbc5-0da1-4bd6-8cd4-bc73cc528778
1925-26,New York Philharmonic,1256,7693445c-36fe-4b31-8d3a-78bf53944cc0
1925-26,New York Symphony,10275,fefaa1ef-0f8a-46ce-9a53-5a1ef981654b
1925-26,New York Philharmonic,5268,93a71b1e-6f4c-45fe-a01c-7ff32c44361c
1925-26,New York Philharmonic,5271,ea54c959-ded0-47f5-9f39-8ec0f8675227
1925-26,New York Symphony,8757,fedc2474-6fef-498b-b7e5-91b8f603e7b1
1925-26,New York Philharmonic,1670,fc021a14-485b-4f60-9253-cb1e0c52ea42
1925-26,New York Symphony,8758,4db1c53a-9742-4bdb-98c5-1b6e51f4d18d
1925-26,New York Symphony,10276,49f93672-fa05-4f06-8a60-42d6aca18943
1925-26,New York Symphony,8759,323913e9-5375-4a2f-873b-1f0ded9496b5
1925-26,New York Philharmonic,1675,2d462dd6-084a-4a79-80dd-a097c6d13d73
1925-26,New York Philharmonic,3406,259af6de-31b0-46e0-b1aa-3b26bb1b687d
1925-26,New York Philharmonic,3412,6b8c830c-a8c6-436e-a873-ab2e1e886be4
1925-26,New York Philharmonic,1679,95c1626a-f9be-4d42-9407-242508a05920
1925-26,New York Symphony,10277,b6ad3736-0f39-4553-84ee-8485b7d6f4f4
1925-26,Members of NY Symphony,10278,e662dd2e-c0ed-4703-9911-9793a2868a04
1925-26,New York Philharmonic,1684,dc9a1a03-d9bb-4419-8eb4-a9e7322cb833
1925-26,New York Symphony,8760,3fe906b2-a370-456d-b9c6-0888729c4a17
1925-26,New York Philharmonic,1688,fd2286b8-7eac-4278-9cf7-1ef9824ec0b7
1925-26,New York Philharmonic,1691,0bfbef94-00e9-43a4-9f39-62de05869886
1925-26,New York Symphony,8761,8e098d38-b949-49e0-974c-64b437afa108
1925-26,New York Philharmonic,1697,3fd86b2e-fd72-4400-b588-94c4131442d1
1925-26,New York Philharmonic,1700,53b858b8-d8c6-4fee-b42f-71e1e7b9d7ae
1925-26,New York Philharmonic,3366,d6a356a2-08a6-491a-8f73-47c3f99f7a2c
1925-26,New York Symphony,8762,78c5c07e-68c4-4b88-a3b5-c6c5e36a7ad7
1925-26,New York Philharmonic,1707,007602fb-a348-4206-8510-d1816c58656e
1925-26,New York Philharmonic,2260,94820b1d-e78a-43e9-be61-fa351f93d1a8
1925-26,New York Symphony,10283,45c89d8b-9ab4-48f1-b1e9-e9c62af28f64
1925-26,New York Philharmonic,4294,e99419ff-9e62-4e66-acf4-240fddac8c9b
1925-26,New York Philharmonic,4297,bb08bbaa-d2ef-467e-92f2-220df92e29aa
1925-26,New York Symphony,8763,e74cf2a8-d760-458a-bcf9-7e887e0ee7ed
1925-26,New York Philharmonic,6020,058c44dd-8840-4f47-9b67-57ca053aa7d8
1925-26,New York Philharmonic,6028,c70f6bf6-d2c5-4544-a8bb-432c1a462da5
1925-26,New York Philharmonic,13440,dd1f463b-3e54-4bc7-bc81-3a09060ea203
1925-26,New York Symphony,8772,4a93baaa-7a63-48ea-bd17-f785106d81e0
1925-26,New York Philharmonic,13441,0a082635-6748-4ea5-84c3-001d12bcfce0
1925-26,New York Philharmonic,13442,5ea244ff-4661-4c52-b07a-dea3ee6a1b24
1925-26,New York Philharmonic,6035,8148b19a-8e96-4242-bd63-32c3d85a8f4b
1925-26,New York Symphony,8773,319822c2-23b9-422b-b864-ccecdfec1123
1925-26,New York Philharmonic,4301,06b377dc-b50a-405a-843b-0a13228de8de
1925-26,New York Philharmonic,4305,c282ba0b-aafa-4fbb-985e-8bb4f3a2a014
1925-26,New York Symphony,8774,88773416-1cfc-4de3-a1b8-90f186201778
1925-26,New York Philharmonic,4307,bdadaeb8-bb0a-4ea6-a247-6c8f5cdc038a
1925-26,New York Symphony,8775,f444ccac-bb4e-46de-8314-c7730f4a9ee0
1925-26,New York Philharmonic,4312,13a7c37f-1455-4570-9564-6516df6f2f2f
1925-26,New York Symphony,10284,b8101b6d-a7d0-4f60-b9ec-e70d650c67ce
1925-26,New York Philharmonic,6210,ecee50ec-1840-4a06-b44e-17e12419d22d
1925-26,New York Philharmonic,4321,0ea00a3d-e007-41b6-899e-f1cf580ca910
1925-26,New York Symphony,8776,ae48893e-5ae2-4fb7-9595-92e186d93b77
1925-26,New York Symphony,8777,75375823-daaf-482c-995c-d5ce23f9b937
1925-26,New York Philharmonic,4323,d89bb70e-6d0f-4b37-b3b4-ec7f72baa68d
1925-26,New York Philharmonic,4326,31daadde-9f94-4891-99d4-34df47d36dae
1925-26,New York Philharmonic,4703,f8f7b312-9611-4c90-a570-42af222d0c74
1925-26,New York Symphony,8778,7737bc77-ae53-4a29-8501-e292cc416e0f
1925-26,New York Philharmonic,4709,342afcef-264f-45e3-aca8-98e307a72ac4
1925-26,New York Philharmonic,6632,7dd8dd8c-42eb-4d14-9e58-5cdb48fdfe44
1925-26,New York Philharmonic,4717,197b2142-1999-40f9-a7bf-dd9b5373399b
1925-26,New York Symphony,8779,b4fd150c-f77d-440c-ad3f-d06445fcf7f9
1925-26,New York Symphony,10285,37a9dae8-88a1-4096-b339-00f73df792ad
1925-26,New York Philharmonic,4722,49ecb271-0462-4cf8-9a43-4a051efd4aab
1925-26,New York Symphony,10286,70ae7ec5-91ce-4fe4-b5fc-a2ff999eeb16
1925-26,New York Philharmonic,4729,c1476dd1-f07c-49b1-aa16-30d1c1fb30f5
1925-26,New York Symphony,8780,f404f87b-f999-4e11-a302-a7996c64c9f4
1925-26,New York Philharmonic,4741,94b479ff-bf95-4ec6-90c7-2059efbd7457
1925-26,New York Symphony,8783,0008995b-f0ce-4bdb-b2f8-2fc9827430fe
1925-26,New York Philharmonic,4747,8b67fee9-b8c7-46cb-9585-9bc9517d4b5b
1925-26,New York Philharmonic,6640,0b1787b2-0754-48a7-ad0c-28380c655eec
1925-26,New York Philharmonic,4754,8fa33c94-8cbd-4ece-a1bb-45dbb4020a08
1925-26,New York Philharmonic,4759,d748a6d5-cbd3-47f6-b33a-98d0b7d59df1
1925-26,New York Philharmonic,2970,5fb39a0a-a0c9-4ba3-994c-d875172cbe7b
1925-26,New York Symphony,8784,6d4842e9-cd22-477c-bc4e-6ff8676c4702
1925-26,New York Philharmonic,2975,c068acce-80e7-474b-a802-dc15fb7e3692
1925-26,New York Symphony,10287,1c9b9359-e3ea-4c83-ad76-5484b1456bbd
1925-26,New York Symphony,8785,a912afb5-e267-4861-a1cb-ac12d5f236d2
1925-26,New York Philharmonic,2979,d786ab71-2119-4de3-845a-1e594e05e71e
1925-26,New York Philharmonic,5156,ed354a05-a82d-481f-8f46-467a5de9409e
1925-26,New York Philharmonic,7045,817a3078-55ec-4971-846f-44ff47df7f5b
1925-26,New York Symphony,8786,57c4237c-36c6-46cf-ade3-7a14b85dce8a
1925-26,New York Philharmonic,5159,d6c2d953-81ae-43aa-94db-a39c5f9eabb9
1925-26,New York Philharmonic,6842,25cfe030-06b1-4d39-85d8-685069bb99d5
1925-26,New York Philharmonic,13443,af7c386d-8acc-4cc0-98fc-eecb19fb63e7
1925-26,New York Philharmonic,13444,ad2cfe2e-9b78-477b-a2f6-c5d9da7bb4f3
1925-26,New York Philharmonic,6849,66b82f6c-65c2-4e34-96ac-b0779382d7e1
1925-26,New York Symphony,8787,6de44358-3ad4-44ba-b641-a68c8c84b3bc
1925-26,New York Philharmonic,6856,2bfcc678-72a9-4e7c-8735-9b8df817649b
1925-26,New York Philharmonic,6860,dba90679-40d0-4bb8-972f-ddc230759754
1925-26,New York Symphony,8801,5a3afb1c-d5f0-4f3e-8bd0-204b9daf4320
1925-26,New York Philharmonic,5162,66245fe4-934b-4e93-9cfd-661e7b0fcde5
1925-26,New York Philharmonic,5167,bd831e06-3167-482f-b5c1-7928be4e2e66
1925-26,New York Philharmonic,5172,d1d58a01-bcc2-4add-914d-8a6f1144ea7f
1925-26,New York Philharmonic,7053,e44eb7a9-9371-4c6a-845b-0b22ac6ce949
1925-26,New York Symphony,8802,14f6cefc-bdbf-4824-ab84-d43189fd4747
1925-26,New York Philharmonic,5177,8906ea3e-cb3b-46ff-ba4f-f919802171f9
1925-26,New York Symphony,8803,9a57270a-7416-4952-9957-535c9f8ce022
1925-26,New York Philharmonic,5181,6d1daf05-8819-49e2-a6e6-537a8c4139cf
1925-26,New York Philharmonic,5186,22d3ddbc-3c74-4555-90b9-68652db81952
1925-26,New York Symphony,8804,06f90b3d-4505-4386-8647-6f131ac505a5
1925-26,New York Philharmonic,5192,242b4d7a-6942-4660-a470-1a838d08c1be
1925-26,New York Philharmonic,5577,b46e6c98-a57a-45e2-ac0e-3335512308b4
1925-26,New York Philharmonic,5582,ade6a174-d3d2-465d-a37d-c258cfd1f79b
1925-26,New York Philharmonic,5585,ca5ce955-35d6-4314-97c9-de37eea30a54
1925-26,Stadium-NY Philharmonic,12848,01e7c949-5827-4cac-936b-2d0800513c47
1925-26,Stadium-NY Philharmonic,12849,73e70267-8264-4915-8b13-abf26f3b0dc2
1925-26,Stadium-NY Philharmonic,12850,0523924a-90d7-42e1-b00a-f5a149212344
1925-26,Stadium-NY Philharmonic,12851,a23e2889-e443-4d67-b95d-d9faa4d9c225
1925-26,Stadium-NY Philharmonic,12852,512aae83-5c77-48c1-ae51-393282fe4aea
1925-26,Stadium-NY Philharmonic,12853,cb6e905c-9f13-44c9-b5c9-f2ff9c279a4e
1925-26,Stadium-NY Philharmonic,12854,8e77b13c-1535-4352-b789-6158a54270af
1925-26,Stadium-NY Philharmonic,12855,0908274c-c8b2-471b-9c4a-1a81d3026ef2
1925-26,Stadium-NY Philharmonic,12856,e294fb72-cf7b-4b84-a059-68a2a6ffc7f4
1925-26,Stadium-NY Philharmonic,12857,2d973a95-c656-4b82-888f-e25129a7c30b
1925-26,Stadium-NY Philharmonic,12858,a2e9b151-ea30-4bb3-bf5c-2798ead0faf4
1925-26,Stadium-NY Philharmonic,12859,e2d1084d-338b-438e-9f69-8b9cc29481ba
1925-26,Stadium-NY Philharmonic,12860,3394706c-5664-4163-8845-656847117aa9
1925-26,Stadium-NY Philharmonic,12861,9541155a-a1cc-47e4-bb02-22a8edbfa34a
1925-26,Stadium-NY Philharmonic,12862,ae03c97d-e97b-46ec-8f30-04ec0f3baf2d
1925-26,Stadium-NY Philharmonic,12902,487d2012-f9a5-4eec-9d8a-ec6efa0b76fb
1925-26,Stadium-NY Philharmonic,12863,44db5100-3473-4b99-be06-57da6c88bcce
1925-26,Stadium-NY Philharmonic,12864,6969ab7c-ee81-4d11-9a96-d6637a9dbb39
1925-26,Stadium-NY Philharmonic,12865,2953dd52-bb91-4017-b07c-80925ddfc7f9
1925-26,Stadium-NY Philharmonic,12866,96d4d4af-0c33-4207-89b1-3c6df6aa4f7c
1925-26,Stadium-NY Philharmonic,12867,0bce0476-ec4f-4ef1-ab23-91cfd7791c74
1925-26,Stadium-NY Philharmonic,12868,f8caa195-f4ea-4bfa-9358-30a9c1ce7f10
1925-26,Stadium-NY Philharmonic,12869,53951e5a-06be-43a8-8d58-b513eb6eb116
1925-26,Stadium-NY Philharmonic,12870,a3d4152e-3337-48c1-b6f4-ca3aa6aae21b
1925-26,Stadium-NY Philharmonic,12871,573c8dc3-3bc0-4515-b655-b58e405991b4
1925-26,Stadium-NY Philharmonic,12872,3878de71-06cd-4bbe-a50b-065d3cf90301
1925-26,Stadium-NY Philharmonic,12873,08b00700-9b2a-40d6-bfc9-d4111623a86b
1925-26,Stadium-NY Philharmonic,12874,0d26fdba-80c7-419a-b482-3084328f3f0a
1925-26,Stadium-NY Philharmonic,12875,26d498b5-687d-48cd-b9c4-979eeecc9218
1925-26,Stadium-NY Philharmonic,12876,d07fc505-9362-4619-abc2-19809bc4924e
1925-26,Stadium-NY Philharmonic,12877,f15bf93f-e728-4cda-bcb8-02b1161523c1
1925-26,New York Philharmonic,12478,4ffac023-4b20-44ff-8b52-be9200d9eb89
1925-26,Stadium-NY Philharmonic,12878,d276f2eb-2b75-467b-8738-81f09601d0d1
1925-26,Stadium-NY Philharmonic,12879,1f6a7682-da83-4eea-be78-c37e114e5cc2
1925-26,Stadium-NY Philharmonic,12880,ad8f389d-b7c5-4cbf-a3e4-6d02c767a15d
1925-26,Stadium-NY Philharmonic,12884,fe277d24-97ff-41ca-bee6-915e12a3fcef
1925-26,Stadium-NY Philharmonic,12881,4e9444db-f2b9-46ca-809e-cfbd4fad70f1
1925-26,Stadium-NY Philharmonic,12882,eff8a34e-fbad-4354-854a-804ab931e145
1925-26,Stadium-NY Philharmonic,12883,8abb44fc-d309-4125-b67f-795410b172fc
1925-26,Stadium-NY Philharmonic,12885,69701a9e-fb58-4e31-9a63-6bb3026d30d5
1925-26,Stadium-NY Philharmonic,12886,3c7787de-98f4-4d9e-aa00-54ee4823d7bb
1925-26,Stadium-NY Philharmonic,12887,119766a6-5497-415f-806f-d0f423c36662
1925-26,Stadium-NY Philharmonic,12888,77713461-82f6-4a6f-bc87-0cb0089098bc
1925-26,Stadium-NY Philharmonic,12889,1b5ee4ed-82c0-44e9-b5ee-9e1645783ea8
1925-26,Stadium-NY Philharmonic,12890,ba98d01d-2a80-47dc-b353-d16e85809f81
1925-26,Stadium-NY Philharmonic,12891,d606106c-af14-49e9-ab95-09ce9a4cfefb
1925-26,Stadium-NY Philharmonic,12892,0dfd5275-83fd-4cf9-b6fd-5d351f476f2e
1925-26,Stadium-NY Philharmonic,12893,fc61c946-ce40-4ba7-90f3-d801f0d6eb19
1925-26,Stadium-NY Philharmonic,12894,1eeba316-98f6-4493-8a92-37d6bc9ef449
1925-26,Stadium-NY Philharmonic,12895,7fb29aca-4d36-4b03-a09c-8690fc0d47e1
1925-26,Stadium-NY Philharmonic,12897,c8538486-4fbc-4726-b90c-80e14db2beaf
1925-26,Stadium-NY Philharmonic,12896,5a4a0a1b-0d68-452d-90bf-7df41bd01640
1925-26,Stadium-NY Philharmonic,12898,36d8f63f-7fc4-4515-8a95-6a3899408b1b
1925-26,Stadium-NY Philharmonic,12899,5303d5f5-037a-4101-b638-c8db79b95144
1925-26,Stadium-NY Philharmonic,12900,4e6e4bd6-eb8a-4890-9224-ba8313bbf1db
1925-26,Stadium-NY Philharmonic,12901,3834becb-9bab-433f-a81d-a7399f9049a0
1926-27,New York Symphony,10254,bde9e6ac-ef38-4f5f-a4c8-fabb4bd7944a
1926-27,New York Philharmonic,13409,9e2177f6-6d73-4fe7-9ced-a64577aec951
1926-27,New York Philharmonic,6799,e01fb346-e78b-4cfa-9d12-a766f862203c
1926-27,New York Philharmonic,1110,1796e352-c845-4beb-9948-edba8852ee5f
1926-27,New York Philharmonic,10033,c7b25216-6787-4889-9150-1330d7821afa
1926-27,New York Philharmonic,1113,61b4bafa-7521-4238-8c31-eb715ff2afd4
1926-27,New York Philharmonic,1118,7ca1d472-ba59-4ffc-9f1f-61a11cd67fb8
1926-27,New York Philharmonic,1120,121b3fd2-89f9-462f-b5d2-4fd6fc0ed80b
1926-27,New York Philharmonic,13464,4ac81f7d-8daa-4361-989b-f1e2b2225029
1926-27,New York Philharmonic,1123,685abc92-070c-4c20-8a90-d36f4753da3b
1926-27,New York Philharmonic,6804,6bbcb32e-1993-4dda-ba9a-60db02ba5195
1926-27,New York Philharmonic,6808,2403252a-965b-4ea1-9667-235040f0b6a7
1926-27,New York Symphony,8806,b9a491fa-786e-4800-b011-996af596217a
1926-27,New York Philharmonic,6813,88130880-176d-40d5-bce6-951f74114564
1926-27,New York Symphony,10256,bd1e86d9-a249-433f-8257-7b3a71a30a24
1926-27,Members of NY Philharmonic,12600,030a9f4e-1de6-455b-9924-9b81ff59f10c
1926-27,New York Symphony,8807,42383cb0-4683-4afc-8bae-5bc746c300bb
1926-27,New York Philharmonic,7244,2fc78cc2-5cba-4e17-ab36-8fceada08c90
1926-27,New York Symphony,10258,5af63095-2717-4584-84af-48d0a5a700b5
1926-27,New York Philharmonic,7249,25680d3e-f0bb-4ecb-910e-9006bd6b5721
1926-27,New York Symphony,10257,152f6a7c-3ad7-4f58-b584-121d8432a3b4
1926-27,New York Philharmonic,7256,08f41b6a-b853-41f4-8ca0-6a457b7a81fb
1926-27,New York Symphony,8829,fb41b5d1-ae82-4854-85f0-79d8b7284e49
1926-27,New York Philharmonic,7265,754a0b95-23ba-4d3b-b9cf-e04df4f41998
1926-27,New York Symphony,10259,1a9a922b-e682-48af-82d8-c3d727480a04
1926-27,New York Philharmonic,7271,0c3b3a25-ced7-4170-b02d-e0fd24676170
1926-27,New York Philharmonic,1556,e7f129ba-e556-4f3e-a8ed-64a62e2a0032
1926-27,New York Philharmonic,13460,30909077-e0e6-42f6-b508-3b89af2c74b4
1926-27,New York Philharmonic,13461,acb9a381-c82b-4b88-9c5d-08c727b58283
1926-27,New York Symphony,8830,a41428af-3f86-4364-ba81-2428f6238f83
1926-27,New York Philharmonic,7277,c7ad3bc5-437f-48d5-bfeb-ab25098f5a85
